n,factorization,omega,f,minimizers,above_sqrt,at_sqrt,equals_n_over_largest_prime
747,3^2*83,2,9,83 166 249 332,False,False,True
748,2^2*11*17,3,4,374,False,False,False
749,7*107,2,7,107 214 321,False,False,True
750,2*3*5^3,3,6,125,False,False,False
752,2^4*47,2,16,47 94 141 188 235 282 329 376,False,False,True
753,3*251,2,3,251,False,False,True
754,2*13*29,3,2,377,False,False,False
755,5*151,2,5,151 302,False,False,True
756,2^2*3^3*7,3,28,27,True,False,False
758,2*379,2,2,379,False,False,True
759,3*11*23,3,33,23 46 69 92 115 138 161 184 207 230,True,False,True
760,2^3*5*19,3,20,38,False,False,False
762,2*3*127,3,6,127 254 381,False,False,True
763,7*109,2,7,109 218 327,False,False,True
764,2^2*191,2,4,191 382,False,False,True
765,3^2*5*17,3,45,17 34 51 68 85 102 119 136 153 170 187 289 306 323 340 357 374,True,False,True
766,2*383,2,2,383,False,False,True
767,13*59,2,13,59 118 177 236 295 354,False,False,True
768,2^8*3,2,3,256,False,False,False
770,2*5*7*11,4,70,11 22 33 44 121 132 143 154 165 242 253 264 275 286 363 374 385,True,False,True
771,3*257,2,3,257,False,False,True
772,2^2*193,2,4,193 386,False,False,True
774,2*3^2*43,3,9,258,False,False,False
775,5^2*31,2,25,31 62 93 124 155 186 217 248 279 310 341 372,False,False,True
776,2^3*97,2,8,97 194 291 388,False,False,True
777,3*7*37,3,21,37 74 111 148 185 222 259 296 333 370,False,False,True
778,2*389,2,2,389,False,False,True
779,19*41,2,19,41 82 123 164 205 246 287 328 369,False,False,True
780,2^2*3*5*13,4,15,260,False,False,False
781,11*71,2,11,71 142 213 284 355,False,False,True
782,2*17*23,3,34,23 46 69 92 115 138 161 184 207 230 253,True,False,True
783,3^3*29,2,9,261,False,False,False
784,2^4*7^2,2,8,392,False,False,False
785,5*157,2,5,157 314,False,False,True
786,2*3*131,3,6,131 262 393,False,False,True
788,2^2*197,2,4,197 394,False,False,True
789,3*263,2,3,263,False,False,True
790,2*5*79,3,10,79 158 237 316 395,False,False,True
791,7*113,2,7,113 226 339,False,False,True
792,2^3*3^2*11,3,9,264,False,False,False
793,13*61,2,13,61 122 183 244 305 366,False,False,True
794,2*397,2,2,397,False,False,True
795,3*5*53,3,15,53 106 159 212 265 318 371,False,False,True
796,2^2*199,2,4,199 398,False,False,True
798,2*3*7*19,4,6,399,False,False,False
799,17*47,2,17,47 94 141 188 235 282 329 376,False,False,True
800,2^5*5^2,2,10,160,False,False,False
801,3^2*89,2,9,89 178 267 356,False,False,True
802,2*401,2,2,401,False,False,True
803,11*73,2,11,73 146 219 292 365,False,False,True
804,2^2*3*67,3,12,67 134 201 268 335 402,False,False,True
805,5*7*23,3,35,23 46 69 92 115 138 161 184 207 230 253 276,True,False,True
806,2*13*31,3,2,403,False,False,False
807,3*269,2,3,269,False,False,True
808,2^3*101,2,8,101 202 303 404,False,False,True
810,2*3^4*5,3,10,81,False,False,False
812,2^2*7*29,3,4,406,False,False,False
813,3*271,2,3,271,False,False,True
814,2*11*37,3,2,407,False,False,False
815,5*163,2,5,163 326,False,False,True
816,2^4*3*17,3,12,136,False,False,False
817,19*43,2,19,43 86 129 172 215 258 301 344 387,False,False,True
818,2*409,2,2,409,False,False,True
819,3^2*7*13,3,9,364,False,False,False
820,2^2*5*41,3,10,164,False,False,False
822,2*3*137,3,3,274,False,False,False
824,2^3*103,2,8,103 206 309 412,False,False,True
825,3*5^2*11,3,15,55 165 275,False,False,False
826,2*7*59,3,2,413,False,False,False
828,2^2*3^2*23,3,9,276,False,False,False
830,2*5*83,3,10,83 166 249 332 415,False,False,True
831,3*277,2,3,277,False,False,True
832,2^6*13,2,8,312 416,False,False,False
833,7^2*17,2,7,119 357,False,False,False
834,2*3*139,3,6,139 278 417,False,False,True
835,5*167,2,5,167 334,False,False,True
836,2^2*11*19,3,4,418,False,False,False
837,3^3*31,2,9,93,False,False,False
838,2*419,2,2,419,False,False,True
840,2^3*3*5*7,4,42,40 200,True,False,False
841,29^2,1,29,29 58 87 116 145 174 203 232 261 290 319 348 377 406,False,True,True
842,2*421,2,2,421,False,False,True
843,3*281,2,3,281,False,False,True
844,2^2*211,2,4,211 422,False,False,True
845,5*13^2,2,5,169 338,False,False,False
846,2*3^2*47,3,18,47 94 141 188 235 282 329 376 423,False,False,True
847,7*11^2,2,7,121 242 363,False,False,False
848,2^4*53,2,16,53 106 159 212 265 318 371 424,False,False,True
849,3*283,2,3,283,False,False,True
850,2*5^2*17,3,10,85 170 425,False,False,False
851,23*37,2,23,37 74 111 148 185 222 259 296 333 370 407,False,False,True
852,2^2*3*71,3,12,71 142 213 284 355 426,False,False,True
854,2*7*61,3,14,61 122 183 244 305 366 427,False,False,True
855,3^2*5*19,3,15,114,False,False,False
856,2^3*107,2,8,107 214 321 428,False,False,True
858,2*3*11*13,4,33,338,True,False,False
860,2^2*5*43,3,5,344,False,False,False
861,3*7*41,3,7,123,False,False,False
862,2*431,2,2,431,False,False,True
864,2^5*3^3,2,9,96 288,False,False,False
865,5*173,2,5,173 346,False,False,True
866,2*433,2,2,433,False,False,True
867,3*17^2,2,3,289,False,False,False
868,2^2*7*31,3,28,31 62 93 124 155 186 217 248 279 310 341 372 403 434,False,False,True
869,11*79,2,11,79 158 237 316 395,False,False,True
870,2*3*5*29,4,30,29,True,False,True
871,13*67,2,13,67 134 201 268 335 402,False,False,True
872,2^3*109,2,8,109 218 327 436,False,False,True
873,3^2*97,2,9,97 194 291 388,False,False,True
874,2*19*23,3,19,322,False,False,False
875,5^3*7,2,5,175,False,False,False
876,2^2*3*73,3,3,292,False,False,False
878,2*439,2,2,439,False,False,True
879,3*293,2,3,293,False,False,True
880,2^4*5*11,3,10,264,False,False,False
882,2*3^2*7^2,3,6,147,False,False,False
884,2^2*13*17,3,26,306,False,False,False
885,3*5*59,3,15,59 118 177 236 295 354 413,False,False,True
886,2*443,2,2,443,False,False,True
888,2^3*3*37,3,3,296,False,False,False
889,7*127,2,7,127 254 381,False,False,True
890,2*5*89,3,10,89 178 267 356 445,False,False,True
891,3^4*11,2,11,81 162,False,False,False
892,2^2*223,2,4,223 446,False,False,True
893,19*47,2,19,47 94 141 188 235 282 329 376 423,False,False,True
894,2*3*149,3,3,298,False,False,False
895,5*179,2,5,179 358,False,False,True
896,2^7*7,2,7,128 256 384,False,False,False
897,3*13*23,3,39,23 46 69 92 115 138 161 184 207 230 253 276 299 322 345 368,True,False,True
898,2*449,2,2,449,False,False,True
899,29*31,2,29,31 62 93 124 155 186 217 248 279 310 341 372 403 434,False,False,True
900,2^2*3^2*5^2,3,36,25 125 150 250 275,True,False,False
901,17*53,2,17,53 106 159 212 265 318 371 424,False,False,True
902,2*11*41,3,22,41 82 123 164 205 246 287 328 369 410 451,False,False,True
903,3*7*43,3,21,43 86 129 172 215 258 301 344 387 430,False,False,True
904,2^3*113,2,8,113 226 339 452,False,False,True
905,5*181,2,5,181 362,False,False,True
906,2*3*151,3,6,151 302 453,False,False,True
908,2^2*227,2,4,227 454,False,False,True
909,3^2*101,2,9,101 202 303 404,False,False,True
910,2*5*7*13,4,10,364,False,False,False
912,2^4*3*19,3,16,171,False,False,False
913,11*83,2,11,83 166 249 332 415,False,False,True
914,2*457,2,2,457,False,False,True
915,3*5*61,3,5,183,False,False,False
916,2^2*229,2,4,229 458,False,False,True
917,7*131,2,7,131 262 393,False,False,True
918,2*3^3*17,3,34,27 81 108 162 189,True,False,False
920,2^3*5*23,3,10,276,False,False,False
921,3*307,2,3,307,False,False,True
922,2*461,2,2,461,False,False,True
923,13*71,2,13,71 142 213 284 355 426,False,False,True
924,2^2*3*7*11,4,6,154,False,False,False
925,5^2*37,2,25,37 74 111 148 185 222 259 296 333 370 407 444,False,False,True
926,2*463,2,2,463,False,False,True
927,3^2*103,2,9,103 206 309 412,False,False,True
928,2^5*29,2,29,32 128 160 256 288 384 416,False,False,False
930,2*3*5*31,4,6,155,False,False,False
931,7^2*19,2,7,133 399,False,False,False
932,2^2*233,2,4,233 466,False,False,True
933,3*311,2,3,311,False,False,True
934,2*467,2,2,467,False,False,True
935,5*11*17,3,17,55 275,False,False,False
936,2^3*3^2*13,3,9,416,False,False,False
938,2*7*67,3,14,67 134 201 268 335 402 469,False,False,True
939,3*313,2,3,313,False,False,True
940,2^2*5*47,3,20,47 94 141 188 235 282 329 376 423 470,False,False,True
942,2*3*157,3,6,157 314 471,False,False,True
943,23*41,2,23,41 82 123 164 205 246 287 328 369 410 451,False,False,True
944,2^4*59,2,16,59 118 177 236 295 354 413 472,False,False,True
945,3^3*5*7,3,7,135,False,False,False
946,2*11*43,3,11,258,False,False,False
948,2^2*3*79,3,12,79 158 237 316 395 474,False,False,True
949,13*73,2,13,73 146 219 292 365 438,False,False,True
950,2*5^2*19,3,10,190,False,False,False
951,3*317,2,3,317,False,False,True
952,2^3*7*17,3,8,357,False,False,False
954,2*3^2*53,3,9,424,False,False,False
955,5*191,2,5,191 382,False,False,True
956,2^2*239,2,4,239 478,False,False,True
957,3*11*29,3,29,66 165 198,False,False,False
958,2*479,2,2,479,False,False,True
959,7*137,2,7,137 274 411,False,False,True
960,2^6*3*5,3,5,192,False,False,False
961,31^2,1,31,31 62 93 124 155 186 217 248 279 310 341 372 403 434 465,False,True,True
962,2*13*37,3,26,37 74 111 148 185 222 259 296 333 370 407 444 481,False,False,True
963,3^2*107,2,9,107 214 321 428,False,False,True
964,2^2*241,2,4,241 482,False,False,True
965,5*193,2,5,193 386,False,False,True
966,2*3*7*23,4,6,161,False,False,False
968,2^3*11^2,2,8,121 242 363 484,False,False,False
969,3*17*19,3,17,57 114 171 228,False,False,False
970,2*5*97,3,5,194,False,False,False
972,2^2*3^5,2,4,243,False,False,False
973,7*139,2,7,139 278 417,False,False,True
974,2*487,2,2,487,False,False,True
975,3*5^2*13,3,15,65 130 195 260,False,False,False
976,2^4*61,2,16,61 122 183 244 305 366 427 488,False,False,True
978,2*3*163,3,6,163 326 489,False,False,True
979,11*89,2,11,89 178 267 356 445,False,False,True
980,2^2*5*7^2,3,5,196,False,False,False
981,3^2*109,2,9,109 218 327 436,False,False,True
982,2*491,2,2,491,False,False,True
984,2^3*3*41,3,3,328,False,False,False
985,5*197,2,5,197 394,False,False,True
986,2*17*29,3,29,408,False,False,False
987,3*7*47,3,21,47 94 141 188 235 282 329 376 423 470,False,False,True
988,2^2*13*19,3,4,247,False,False,False
989,23*43,2,23,43 86 129 172 215 258 301 344 387 430 473,False,False,True
990,2*3^2*5*11,4,30,495,False,False,False
992,2^5*31,2,31,32 64 96 128 160 192 224 256 288 320 352 384 416 448 480,False,False,False
993,3*331,2,3,331,False,False,True
994,2*7*71,3,2,497,False,False,False
995,5*199,2,5,199 398,False,False,True
996,2^2*3*83,3,4,249,False,False,False
998,2*499,2,2,499,False,False,True
999,3^3*37,2,27,37 74 111 148 185 222 259 296 333 370 407 444 481,False,False,True
1000,2^3*5^3,2,5,200,False,False,False
1001,7*11*13,3,7,143,False,False,False
1002,2*3*167,3,6,167 334 501,False,False,True
1003,17*59,2,17,59 118 177 236 295 354 413 472,False,False,True
1004,2^2*251,2,4,251 502,False,False,True
1005,3*5*67,3,15,67 134 201 268 335 402 469,False,False,True
1006,2*503,2,2,503,False,False,True
1007,19*53,2,19,53 106 159 212 265 318 371 424 477,False,False,True
1008,2^4*3^2*7,3,9,112 224 448,False,False,False
1010,2*5*101,3,10,101 202 303 404 505,False,False,True
1011,3*337,2,3,337,False,False,True
1012,2^2*11*23,3,4,253,False,False,False
1014,2*3*13^2,3,3,338,False,False,False
1015,5*7*29,3,35,29 58 87 116 145 174,True,False,True
1016,2^3*127,2,8,127 254 381 508,False,False,True
1017,3^2*113,2,9,113 226 339 452,False,False,True
1018,2*509,2,2,509,False,False,True
1020,2^2*3*5*17,4,15,68 136 340 408,False,False,False
1022,2*7*73,3,2,511,False,False,False
1023,3*11*31,3,31,33 264,False,False,False
1024,2^10,1,2,512,False,False,False
1025,5^2*41,2,25,41 82 123 164 205 246 287 328 369 410 451 492,False,False,True
1026,2*3^3*19,3,6,513,False,False,False
1027,13*79,2,13,79 158 237 316 395 474,False,False,True
1028,2^2*257,2,4,257 514,False,False,True
1029,3*7^3,2,3,343,False,False,False
1030,2*5*103,3,10,103 206 309 412 515,False,False,True
1032,2^3*3*43,3,12,516,False,False,False
1034,2*11*47,3,2,517,False,False,False
1035,3^2*5*23,3,15,276,False,False,False
1036,2^2*7*37,3,28,37 74 111 148 185 222 259 296 333 370 407 444 481 518,False,False,True
1037,17*61,2,17,61 122 183 244 305 366 427 488,False,False,True
1038,2*3*173,3,6,173 346 519,False,False,True
1040,2^4*5*13,3,20,520,False,False,False
1041,3*347,2,3,347,False,False,True
1042,2*521,2,2,521,False,False,True
1043,7*149,2,7,149 298 447,False,False,True
1044,2^2*3^2*29,3,36,29 58 87 116 145 174 203,True,False,True
1045,5*11*19,3,5,418,False,False,False
1046,2*523,2,2,523,False,False,True
1047,3*349,2,3,349,False,False,True
1048,2^3*131,2,8,131 262 393 524,False,False,True
1050,2*3*5^2*7,4,14,300,False,False,False
1052,2^2*263,2,4,263 526,False,False,True
1053,3^4*13,2,13,81 243 324,False,False,False
1054,2*17*31,3,34,31 62 93,True,False,True
1055,5*211,2,5,211 422,False,False,True
1056,2^5*3*11,3,12,528,False,False,False
1057,7*151,2,7,151 302 453,False,False,True
1058,2*23^2,2,2,529,False,False,False
1059,3*353,2,3,353,False,False,True
1060,2^2*5*53,3,20,53 106 159 212 265 318 371 424 477 530,False,False,True
1062,2*3^2*59,3,18,59 118 177 236 295 354 413 472 531,False,False,True
1064,2^3*7*19,3,28,38,False,False,False
1065,3*5*71,3,15,71 142 213 284 355 426 497,False,False,True
1066,2*13*41,3,2,533,False,False,False
1067,11*97,2,11,97 194 291 388 485,False,False,True
1068,2^2*3*89,3,12,89 178 267 356 445 534,False,False,True
1070,2*5*107,3,10,107 214 321 428 535,False,False,True
1071,3^2*7*17,3,9,357,False,False,False
1072,2^4*67,2,8,536,False,False,False
1073,29*37,2,29,37 74 111 148 185 222 259 296 333 370 407 444 481 518,False,False,True
1074,2*3*179,3,6,179 358 537,False,False,True
1075,5^2*43,2,5,430,False,False,False
1076,2^2*269,2,4,269 538,False,False,True
1077,3*359,2,3,359,False,False,True
1078,2*7^2*11,3,14,385 539,False,False,False
1079,13*83,2,13,83 166 249 332 415 498,False,False,True
1080,2^3*3^3*5,3,40,27 81 108 243 270 324 351,True,False,False
1081,23*47,2,23,47 94 141 188 235 282 329 376 423 470 517,False,False,True
1082,2*541,2,2,541,False,False,True
1083,3*19^2,2,3,361,False,False,False
1084,2^2*271,2,4,271 542,False,False,True
1085,5*7*31,3,35,31 62 93 124,True,False,True
1086,2*3*181,3,6,181 362 543,False,False,True
1088,2^6*17,2,17,64,False,False,False
1089,3^2*11^2,2,9,121 242 363 484,False,False,False
1090,2*5*109,3,10,109 218 327 436 545,False,False,True
1092,2^2*3*7*13,4,28,39 351,False,False,False
1094,2*547,2,2,547,False,False,True
1095,3*5*73,3,15,73 146 219 292 365 438 511,False,False,True
1096,2^3*137,2,8,137 274 411 548,False,False,True
1098,2*3^2*61,3,6,366,False,False,False
1099,7*157,2,7,157 314 471,False,False,True
1100,2^2*5^2*11,3,44,25 50 75 100 125 150 175 200 225 250 275 300 325 350 375 400 425 450 475,True,False,False
1101,3*367,2,3,367,False,False,True
1102,2*19*29,3,38,29 58 87 116 145 174 203 232 261,True,False,True
1104,2^4*3*23,3,24,552,False,False,False
1105,5*13*17,3,5,221,False,False,False
1106,2*7*79,3,14,79 158 237 316 395 474 553,False,False,True
1107,3^3*41,2,3,369,False,False,False
1108,2^2*277,2,4,277 554,False,False,True
1110,2*3*5*37,4,6,185,False,False,False
1111,11*101,2,11,101 202 303 404 505,False,False,True
1112,2^3*139,2,8,139 278 417 556,False,False,True
1113,3*7*53,3,3,371,False,False,False
1114,2*557,2,2,557,False,False,True
1115,5*223,2,5,223 446,False,False,True
1116,2^2*3^2*31,3,36,31 62 93 124 155,True,False,True
1118,2*13*43,3,2,559,False,False,False
1119,3*373,2,3,373,False,False,True
1120,2^5*5*7,3,14,80,False,False,False
1121,19*59,2,19,59 118 177 236 295 354 413 472 531,False,False,True
1122,2*3*11*17,4,6,374,False,False,False
1124,2^2*281,2,4,281 562,False,False,True
1125,3^2*5^3,2,9,125 250 375 500,False,False,False
1126,2*563,2,2,563,False,False,True
1127,7^2*23,2,23,49 98 343 392 441,False,False,False
1128,2^3*3*47,3,8,282,False,False,False
1130,2*5*113,3,10,113 226 339 452 565,False,False,True
1131,3*13*29,3,13,87 261,False,False,False
1132,2^2*283,2,4,283 566,False,False,True
1133,11*103,2,11,103 206 309 412 515,False,False,True
1134,2*3^4*7,3,14,81 162 243 324 405,False,False,False
1135,5*227,2,5,227 454,False,False,True
1136,2^4*71,2,16,71 142 213 284 355 426 497 568,False,False,True
1137,3*379,2,3,379,False,False,True
1138,2*569,2,2,569,False,False,True
1139,17*67,2,17,67 134 201 268 335 402 469 536,False,False,True
1140,2^2*3*5*19,4,12,380,False,False,False
1141,7*163,2,7,163 326 489,False,False,True
1142,2*571,2,2,571,False,False,True
1143,3^2*127,2,9,127 254 381 508,False,False,True
1144,2^3*11*13,3,8,286,False,False,False
1145,5*229,2,5,229 458,False,False,True
1146,2*3*191,3,6,191 382 573,False,False,True
1147,31*37,2,31,37 74 111 148 185 222 259 296 333 370 407 444 481 518 555,False,False,True
1148,2^2*7*41,3,14,82,False,False,False
1149,3*383,2,3,383,False,False,True
1150,2*5^2*23,3,25,46 92,False,False,False
1152,2^7*3^2,2,9,128,False,False,False
1154,2*577,2,2,577,False,False,True
1155,3*5*7*11,4,21,275,False,False,False
1156,2^2*17^2,2,4,289 578,False,False,False
1157,13*89,2,13,89 178 267 356 445 534,False,False,True
1158,2*3*193,3,6,193 386 579,False,False,True
1159,19*61,2,19,61 122 183 244 305 366 427 488 549,False,False,True
1160,2^3*5*29,3,40,29 58 87 116 145 174 203 232 261 290 319,True,False,True
1161,3^3*43,2,9,258 387,False,False,False
1162,2*7*83,3,14,83 166 249 332 415 498 581,False,False,True
1164,2^2*3*97,3,12,97 194 291 388 485 582,False,False,True
1165,5*233,2,5,233 466,False,False,True
1166,2*11*53,3,22,53 106 159 212 265 318 371 424 477 530 583,False,False,True
1167,3*389,2,3,389,False,False,True
1168,2^4*73,2,8,584,False,False,False
1169,7*167,2,7,167 334 501,False,False,True
1170,2*3^2*5*13,4,9,130,False,False,False
1172,2^2*293,2,4,293 586,False,False,True
1173,3*17*23,3,51,23 46 69 92 115 529 552 575,True,False,True
1174,2*587,2,2,587,False,False,True
1175,5^2*47,2,25,47 94 141 188 235 282 329 376 423 470 517 564,False,False,True
1176,2^3*3*7^2,3,8,441,False,False,False
1177,11*107,2,11,107 214 321 428 535,False,False,True
1178,2*19*31,3,38,31 62 93 124 155 186 217,True,False,True
1179,3^2*131,2,9,131 262 393 524,False,False,True
1180,2^2*5*59,3,20,59 118 177 236 295 354 413 472 531 590,False,False,True
1182,2*3*197,3,6,197 394 591,False,False,True
1183,7*13^2,2,7,169 338 507,False,False,False
1184,2^5*37,2,8,148 592,False,False,False
1185,3*5*79,3,15,79 158 237 316 395 474 553,False,False,True
1186,2*593,2,2,593,False,False,True
1188,2^2*3^3*11,3,4,297,False,False,False
1189,29*41,2,29,41 82 123 164 205 246 287 328 369 410 451 492 533 574,False,False,True
1190,2*5*7*17,4,35,34,True,False,False
1191,3*397,2,3,397,False,False,True
1192,2^3*149,2,8,149 298 447 596,False,False,True
1194,2*3*199,3,6,199 398 597,False,False,True
1195,5*239,2,5,239 478,False,False,True
1196,2^2*13*23,3,26,138 552,False,False,False
1197,3^2*7*19,3,9,399,False,False,False
1198,2*599,2,2,599,False,False,True
1199,11*109,2,11,109 218 327 436 545,False,False,True
1200,2^4*3*5^2,3,12,400,False,False,False
1202,2*601,2,2,601,False,False,True
1203,3*401,2,3,401,False,False,True
1204,2^2*7*43,3,14,172 516,False,False,False
1205,5*241,2,5,241 482,False,False,True
1206,2*3^2*67,3,6,201 603,False,False,False
1207,17*71,2,17,71 142 213 284 355 426 497 568,False,False,True
1208,2^3*151,2,8,151 302 453 604,False,False,True
1209,3*13*31,3,13,93,False,False,False
1210,2*5*11^2,3,10,121 242 363 484 605,False,False,False
1211,7*173,2,7,173 346 519,False,False,True
1212,2^2*3*101,3,4,303,False,False,False
1214,2*607,2,2,607,False,False,True
1215,3^5*5,2,3,405,False,False,False
1216,2^6*19,2,19,64 128 192,False,False,False
1218,2*3*7*29,4,42,29 58 87 116 145 174 203 232 261 290 319 348 377,True,False,True
1219,23*53,2,23,53 106 159 212 265 318 371 424 477 530 583,False,False,True
1220,2^2*5*61,3,4,305,False,False,False
1221,3*11*37,3,33,37 74 111 148 185 222 259 296 333 370 407 444 481 518 555 592,False,False,True
1222,2*13*47,3,26,47 94 141 188 235 282 329 376 423 470 517 564 611,False,False,True
1224,2^3*3^2*17,3,18,68,False,False,False
1225,5^2*7^2,2,7,175 350 525,False,False,False
1226,2*613,2,2,613,False,False,True
1227,3*409,2,3,409,False,False,True
1228,2^2*307,2,4,307 614,False,False,True
1230,2*3*5*41,4,6,205,False,False,False
1232,2^4*7*11,3,28,132,False,False,False
