class	a0	a1	a2	a5	a3	a4	coefficient
trans	7	3	2	0	0	2	-370
trans	6	4	2	0	0	2	235
trans	5	5	2	0	0	2	-90
trans	4	6	2	0	0	2	-730
trans	3	7	2	0	0	2	160
trans	2	8	2	0	0	2	150
trans	1	9	2	0	0	2	-150
trans	9	0	3	0	0	2	-50
trans	8	1	3	0	0	2	350
trans	7	2	3	0	0	2	370
trans	5	4	3	0	0	2	1460
trans	4	5	3	0	0	2	1290
trans	3	6	3	0	0	2	120
trans	2	7	3	0	0	2	220
trans	1	8	3	0	0	2	160
trans	8	0	4	0	0	2	-100
trans	7	1	4	0	0	2	660
trans	6	2	4	0	0	2	-235
trans	5	3	4	0	0	2	-1460
trans	3	5	4	0	0	2	-890
trans	2	6	4	0	0	2	-885
trans	1	7	4	0	0	2	30
trans	7	0	5	0	0	2	-190
trans	6	1	5	0	0	2	1270
trans	5	2	5	0	0	2	90
trans	4	3	5	0	0	2	-1290
trans	3	4	5	0	0	2	890
trans	1	6	5	0	0	2	-490
trans	6	0	6	0	0	2	-250
trans	5	1	6	0	0	2	1100
trans	4	2	6	0	0	2	730
trans	3	3	6	0	0	2	-120
trans	2	4	6	0	0	2	885
trans	1	5	6	0	0	2	490
trans	5	0	7	0	0	2	-190
trans	4	1	7	0	0	2	510
trans	3	2	7	0	0	2	-160
trans	2	3	7	0	0	2	-220
trans	1	4	7	0	0	2	-30
trans	4	0	8	0	0	2	-100
trans	3	1	8	0	0	2	400
trans	2	2	8	0	0	2	-150
trans	1	3	8	0	0	2	-160
trans	3	0	9	0	0	2	-50
trans	2	1	9	0	0	2	150
trans	1	2	9	0	0	2	150
trans	2	0	10	0	0	2	-15
trans	1	1	10	0	0	2	-30
trans	9	2	0	0	1	2	50
trans	8	3	0	0	1	2	60
trans	7	4	0	0	1	2	140
trans	6	5	0	0	1	2	210
trans	5	6	0	0	1	2	140
trans	4	7	0	0	1	2	90
trans	3	8	0	0	1	2	30
trans	8	2	1	0	1	2	-130
trans	7	3	1	0	1	2	-280
trans	6	4	1	0	1	2	-290
trans	5	5	1	0	1	2	-280
trans	4	6	1	0	1	2	-230
trans	3	7	1	0	1	2	60
trans	0	10	1	0	1	2	30
trans	9	0	2	0	1	2	-50
trans	8	1	2	0	1	2	130
trans	6	3	2	0	1	2	-650
trans	5	4	2	0	1	2	1300
trans	4	5	2	0	1	2	780
trans	2	7	2	0	1	2	660
trans	0	9	2	0	1	2	-150
trans	8	0	3	0	1	2	-60
trans	7	1	3	0	1	2	280
trans	6	2	3	0	1	2	650
trans	4	4	3	0	1	2	1480
trans	3	5	3	0	1	2	1060
trans	2	6	3	0	1	2	-380
trans	1	7	3	0	1	2	440
trans	0	8	3	0	1	2	160
trans	7	0	4	0	1	2	-140
trans	6	1	4	0	1	2	290
trans	5	2	4	0	1	2	-1300
trans	4	3	4	0	1	2	-1480
trans	2	5	4	0	1	2	-1040
trans	1	6	4	0	1	2	-370
trans	0	7	4	0	1	2	30
trans	6	0	5	0	1	2	-210
trans	5	1	5	0	1	2	280
trans	4	2	5	0	1	2	-780
trans	3	3	5	0	1	2	-1060
trans	2	4	5	0	1	2	1040
trans	0	6	5	0	1	2	-490
trans	5	0	6	0	1	2	-140
trans	4	1	6	0	1	2	230
trans	2	3	6	0	1	2	380
trans	1	4	6	0	1	2	370
trans	0	5	6	0	1	2	490
trans	4	0	7	0	1	2	-90
trans	3	1	7	0	1	2	-60
trans	2	2	7	0	1	2	-660
trans	1	3	7	0	1	2	-440
trans	0	4	7	0	1	2	-30
trans	3	0	8	0	1	2	-30
trans	0	3	8	0	1	2	-160
trans	0	2	9	0	1	2	150
trans	0	1	10	0	1	2	-30
trans	8	2	0	0	2	2	-420
trans	7	3	0	0	2	2	-440
trans	6	4	0	0	2	2	-250
trans	5	5	0	0	2	2	-500
trans	4	6	0	0	2	2	-205
trans	3	7	0	0	2	2	140
trans	0	10	0	0	2	2	15
trans	7	2	1	0	2	2	660
trans	6	3	1	0	2	2	340
trans	5	4	1	0	2	2	1020
trans	4	5	1	0	2	2	890
trans	3	6	1	0	2	2	420
trans	2	7	1	0	2	2	660
trans	0	9	1	0	2	2	-150
trans	8	0	2	0	2	2	420
trans	7	1	2	0	2	2	-660
trans	5	3	2	0	2	2	2600
trans	4	4	2	0	2	2	355
trans	3	5	2	0	2	2	360
trans	2	6	2	0	2	2	840
trans	1	7	2	0	2	2	660
trans	0	8	2	0	2	2	150
trans	7	0	3	0	2	2	440
trans	6	1	3	0	2	2	-340
trans	5	2	3	0	2	2	-2600
trans	3	4	3	0	2	2	-440
trans	2	5	3	0	2	2	-3540
trans	1	6	3	0	2	2	-380
trans	0	7	3	0	2	2	220
trans	6	0	4	0	2	2	250
trans	5	1	4	0	2	2	-1020
trans	4	2	4	0	2	2	-355
trans	3	3	4	0	2	2	440
trans	1	5	4	0	2	2	-1040
trans	0	6	4	0	2	2	-885
trans	5	0	5	0	2	2	500
trans	4	1	5	0	2	2	-890
trans	3	2	5	0	2	2	-360
trans	2	3	5	0	2	2	3540
trans	1	4	5	0	2	2	1040
trans	4	0	6	0	2	2	205
trans	3	1	6	0	2	2	-420
trans	2	2	6	0	2	2	-840
trans	1	3	6	0	2	2	380
trans	0	4	6	0	2	2	885
trans	3	0	7	0	2	2	-140
trans	2	1	7	0	2	2	-660
trans	1	2	7	0	2	2	-660
trans	0	3	7	0	2	2	-220
trans	0	2	8	0	2	2	-150
trans	0	1	9	0	2	2	150
trans	0	0	10	0	2	2	-15
trans	7	2	0	0	3	2	450
trans	6	3	0	0	3	2	420
trans	5	4	0	0	3	2	400
trans	4	5	0	0	3	2	660
trans	3	6	0	0	3	2	470
trans	2	7	0	0	3	2	140
trans	1	8	0	0	3	2	30
trans	0	9	0	0	3	2	50
trans	6	2	1	0	3	2	-600
trans	5	3	1	0	3	2	-240
trans	4	4	1	0	3	2	-140
trans	3	5	1	0	3	2	300
trans	2	6	1	0	3	2	420
trans	1	7	1	0	3	2	60
trans	0	8	1	0	3	2	-400
trans	7	0	2	0	3	2	-450
trans	6	1	2	0	3	2	600
trans	4	3	2	0	3	2	-1730
trans	3	4	2	0	3	2	120
trans	2	5	2	0	3	2	360
trans	0	7	2	0	3	2	160
trans	6	0	3	0	3	2	-420
trans	5	1	3	0	3	2	240
trans	4	2	3	0	3	2	1730
trans	2	4	3	0	3	2	-440
trans	1	5	3	0	3	2	1060
trans	0	6	3	0	3	2	120
trans	5	0	4	0	3	2	-400
trans	4	1	4	0	3	2	140
trans	3	2	4	0	3	2	-120
trans	2	3	4	0	3	2	440
trans	0	5	4	0	3	2	-890
trans	4	0	5	0	3	2	-660
trans	3	1	5	0	3	2	-300
trans	2	2	5	0	3	2	-360
trans	1	3	5	0	3	2	-1060
trans	0	4	5	0	3	2	890
trans	3	0	6	0	3	2	-470
trans	2	1	6	0	3	2	-420
trans	0	3	6	0	3	2	-120
trans	2	0	7	0	3	2	-140
trans	1	1	7	0	3	2	-60
trans	0	2	7	0	3	2	-160
trans	1	0	8	0	3	2	-30
trans	0	1	8	0	3	2	400
trans	0	0	9	0	3	2	-50
trans	6	2	0	0	4	2	830
trans	5	3	0	0	4	2	300
trans	4	4	0	0	4	2	310
trans	3	5	0	0	4	2	660
trans	2	6	0	0	4	2	-205
trans	1	7	0	0	4	2	90
trans	0	8	0	0	4	2	100
trans	5	2	1	0	4	2	-170
trans	4	3	1	0	4	2	600
trans	3	4	1	0	4	2	-140
trans	2	5	1	0	4	2	890
trans	1	6	1	0	4	2	-230
trans	0	7	1	0	4	2	-510
trans	6	0	2	0	4	2	-830
trans	5	1	2	0	4	2	170
trans	3	3	2	0	4	2	-1730
trans	2	4	2	0	4	2	355
trans	1	5	2	0	4	2	780
trans	0	6	2	0	4	2	-730
trans	5	0	3	0	4	2	-300
trans	4	1	3	0	4	2	-600
trans	3	2	3	0	4	2	1730
trans	1	4	3	0	4	2	1480
trans	0	5	3	0	4	2	1290
trans	4	0	4	0	4	2	-310
trans	3	1	4	0	4	2	140
trans	2	2	4	0	4	2	-355
trans	1	3	4	0	4	2	-1480
trans	3	0	5	0	4	2	-660
trans	2	1	5	0	4	2	-890
trans	1	2	5	0	4	2	-780
trans	0	3	5	0	4	2	-1290
trans	2	0	6	0	4	2	205
trans	1	1	6	0	4	2	230
trans	0	2	6	0	4	2	730
trans	1	0	7	0	4	2	-90
trans	0	1	7	0	4	2	510
trans	0	0	8	0	4	2	-100
trans	5	2	0	0	5	2	-1740
trans	4	3	0	0	5	2	300
trans	3	4	0	0	5	2	400
trans	2	5	0	0	5	2	-500
trans	1	6	0	0	5	2	140
trans	0	7	0	0	5	2	190
trans	4	2	1	0	5	2	-170
trans	3	3	1	0	5	2	-240
trans	2	4	1	0	5	2	1020
trans	1	5	1	0	5	2	-280
trans	0	6	1	0	5	2	-1100
trans	5	0	2	0	5	2	1740
trans	4	1	2	0	5	2	170
trans	2	3	2	0	5	2	2600
trans	1	4	2	0	5	2	1300
trans	0	5	2	0	5	2	-90
trans	4	0	3	0	5	2	-300
trans	3	1	3	0	5	2	240
trans	2	2	3	0	5	2	-2600
trans	0	4	3	0	5	2	1460
trans	3	0	4	0	5	2	-400
trans	2	1	4	0	5	2	-1020
trans	1	2	4	0	5	2	-1300
trans	0	3	4	0	5	2	-1460
trans	2	0	5	0	5	2	500
trans	1	1	5	0	5	2	280
trans	0	2	5	0	5	2	90
trans	1	0	6	0	5	2	-140
trans	0	1	6	0	5	2	1100
trans	0	0	7	0	5	2	-190
trans	4	2	0	0	6	2	830
trans	3	3	0	0	6	2	420
trans	2	4	0	0	6	2	-250
trans	1	5	0	0	6	2	210
trans	0	6	0	0	6	2	250
trans	3	2	1	0	6	2	-600
trans	2	3	1	0	6	2	340
trans	1	4	1	0	6	2	-290
trans	0	5	1	0	6	2	-1270
trans	4	0	2	0	6	2	-830
trans	3	1	2	0	6	2	600
trans	1	3	2	0	6	2	-650
trans	0	4	2	0	6	2	235
trans	3	0	3	0	6	2	-420
trans	2	1	3	0	6	2	-340
trans	1	2	3	0	6	2	650
trans	2	0	4	0	6	2	250
trans	1	1	4	0	6	2	290
trans	0	2	4	0	6	2	-235
trans	1	0	5	0	6	2	-210
trans	0	1	5	0	6	2	1270
trans	0	0	6	0	6	2	-250
trans	3	2	0	0	7	2	450
trans	2	3	0	0	7	2	-440
trans	1	4	0	0	7	2	140
trans	0	5	0	0	7	2	190
trans	2	2	1	0	7	2	660
trans	1	3	1	0	7	2	-280
trans	0	4	1	0	7	2	-660
trans	3	0	2	0	7	2	-450
trans	2	1	2	0	7	2	-660
trans	0	3	2	0	7	2	-370
trans	2	0	3	0	7	2	440
trans	1	1	3	0	7	2	280
trans	0	2	3	0	7	2	370
trans	1	0	4	0	7	2	-140
trans	0	1	4	0	7	2	660
trans	0	0	5	0	7	2	-190
trans	2	2	0	0	8	2	-420
trans	1	3	0	0	8	2	60
trans	0	4	0	0	8	2	100
trans	1	2	1	0	8	2	-130
trans	0	3	1	0	8	2	-350
trans	2	0	2	0	8	2	420
trans	1	1	2	0	8	2	130
trans	1	0	3	0	8	2	-60
trans	0	1	3	0	8	2	350
trans	0	0	4	0	8	2	-100
trans	1	2	0	0	9	2	50
trans	0	3	0	0	9	2	50
trans	0	2	1	0	9	2	-150
trans	1	0	2	0	9	2	-50
trans	0	1	2	0	9	2	150
trans	0	0	3	0	9	2	-50
trans	0	2	0	0	10	2	15
trans	0	0	2	0	10	2	-15
trans	9	2	0	0	0	3	-180
trans	8	3	0	0	0	3	-250
trans	7	4	0	0	0	3	-450
trans	6	5	0	0	0	3	-860
trans	5	6	0	0	0	3	-530
trans	4	7	0	0	0	3	-460
trans	3	8	0	0	0	3	-480
trans	2	9	0	0	0	3	50
trans	0	11	0	0	0	3	-120
trans	8	2	1	0	0	3	10
trans	7	3	1	0	0	3	40
trans	6	4	1	0	0	3	-310
trans	5	5	1	0	0	3	-620
trans	4	6	1	0	0	3	-160
trans	3	7	1	0	0	3	-340
trans	2	8	1	0	0	3	-400
trans	1	9	1	0	0	3	100
trans	9	0	2	0	0	3	180
trans	8	1	2	0	0	3	-10
trans	6	3	2	0	0	3	1480
trans	5	4	2	0	0	3	710
trans	4	5	2	0	0	3	90
trans	3	6	2	0	0	3	1370
trans	2	7	2	0	0	3	160
trans	1	8	2	0	0	3	-360
trans	0	9	2	0	0	3	180
trans	8	0	3	0	0	3	250
trans	7	1	3	0	0	3	-40
trans	6	2	3	0	0	3	-1480
trans	4	4	3	0	0	3	-1530
trans	3	5	3	0	0	3	-3000
trans	2	6	3	0	0	3	120
trans	1	7	3	0	0	3	-200
trans	0	8	3	0	0	3	-540
trans	7	0	4	0	0	3	450
trans	6	1	4	0	0	3	310
trans	5	2	4	0	0	3	-710
trans	4	3	4	0	0	3	1530
trans	2	5	4	0	0	3	-890
trans	1	6	4	0	0	3	630
trans	6	0	5	0	0	3	860
trans	5	1	5	0	0	3	620
trans	4	2	5	0	0	3	-90
trans	3	3	5	0	0	3	3000
trans	2	4	5	0	0	3	890
trans	0	6	5	0	0	3	720
trans	5	0	6	0	0	3	530
trans	4	1	6	0	0	3	160
trans	3	2	6	0	0	3	-1370
trans	2	3	6	0	0	3	-120
trans	1	4	6	0	0	3	-630
trans	0	5	6	0	0	3	-720
trans	4	0	7	0	0	3	460
trans	3	1	7	0	0	3	340
trans	2	2	7	0	0	3	-160
trans	1	3	7	0	0	3	200
trans	3	0	8	0	0	3	480
trans	2	1	8	0	0	3	400
trans	1	2	8	0	0	3	360
trans	0	3	8	0	0	3	540
trans	2	0	9	0	0	3	-50
trans	1	1	9	0	0	3	-100
trans	0	2	9	0	0	3	-180
trans	0	0	11	0	0	3	120
trans	8	2	0	0	1	3	90
trans	7	3	0	0	1	3	100
trans	6	4	0	0	1	3	120
trans	5	5	0	0	1	3	180
trans	4	6	0	0	1	3	100
trans	3	7	0	0	1	3	100
trans	2	8	0	0	1	3	30
trans	7	2	1	0	1	3	-360
trans	6	3	1	0	1	3	-180
trans	4	5	1	0	1	3	-60
trans	3	6	1	0	1	3	260
trans	2	7	1	0	1	3	60
trans	1	8	1	0	1	3	100
trans	0	9	1	0	1	3	100
trans	8	0	2	0	1	3	-90
trans	7	1	2	0	1	3	360
trans	5	3	2	0	1	3	-120
trans	4	4	2	0	1	3	360
trans	3	5	2	0	1	3	420
trans	1	7	2	0	1	3	-400
trans	0	8	2	0	1	3	-360
trans	7	0	3	0	1	3	-100
trans	6	1	3	0	1	3	180
trans	5	2	3	0	1	3	120
trans	3	4	3	0	1	3	-1740
trans	2	5	3	0	1	3	1060
trans	1	6	3	0	1	3	480
trans	0	7	3	0	1	3	-200
trans	6	0	4	0	1	3	-120
trans	4	2	4	0	1	3	-360
trans	3	3	4	0	1	3	1740
trans	1	5	4	0	1	3	1780
trans	0	6	4	0	1	3	630
trans	5	0	5	0	1	3	-180
trans	4	1	5	0	1	3	60
trans	3	2	5	0	1	3	-420
trans	2	3	5	0	1	3	-1060
trans	1	4	5	0	1	3	-1780
trans	4	0	6	0	1	3	-100
trans	3	1	6	0	1	3	-260
trans	1	3	6	0	1	3	-480
trans	0	4	6	0	1	3	-630
trans	3	0	7	0	1	3	-100
trans	2	1	7	0	1	3	-60
trans	1	2	7	0	1	3	400
trans	0	3	7	0	1	3	200
trans	2	0	8	0	1	3	-30
trans	1	1	8	0	1	3	-100
trans	0	2	8	0	1	3	360
trans	0	1	9	0	1	3	-100
trans	7	2	0	0	2	3	450
trans	6	3	0	0	2	3	420
trans	5	4	0	0	2	3	400
trans	4	5	0	0	2	3	660
trans	3	6	0	0	2	3	470
trans	2	7	0	0	2	3	140
trans	1	8	0	0	2	3	30
trans	0	9	0	0	2	3	50
trans	6	2	1	0	2	3	-600
trans	5	3	1	0	2	3	-240
trans	4	4	1	0	2	3	-140
trans	3	5	1	0	2	3	300
trans	2	6	1	0	2	3	420
trans	1	7	1	0	2	3	60
trans	0	8	1	0	2	3	-400
trans	7	0	2	0	2	3	-450
trans	6	1	2	0	2	3	600
trans	4	3	2	0	2	3	-1730
trans	3	4	2	0	2	3	120
trans	2	5	2	0	2	3	360
trans	0	7	2	0	2	3	160
trans	6	0	3	0	2	3	-420
trans	5	1	3	0	2	3	240
trans	4	2	3	0	2	3	1730
trans	2	4	3	0	2	3	-440
trans	1	5	3	0	2	3	1060
trans	0	6	3	0	2	3	120
trans	5	0	4	0	2	3	-400
trans	4	1	4	0	2	3	140
trans	3	2	4	0	2	3	-120
trans	2	3	4	0	2	3	440
trans	0	5	4	0	2	3	-890
trans	4	0	5	0	2	3	-660
trans	3	1	5	0	2	3	-300
trans	2	2	5	0	2	3	-360
trans	1	3	5	0	2	3	-1060
trans	0	4	5	0	2	3	890
trans	3	0	6	0	2	3	-470
trans	2	1	6	0	2	3	-420
trans	0	3	6	0	2	3	-120
trans	2	0	7	0	2	3	-140
trans	1	1	7	0	2	3	-60
trans	0	2	7	0	2	3	-160
trans	1	0	8	0	2	3	-30
trans	0	1	8	0	2	3	400
trans	0	0	9	0	2	3	-50
trans	6	2	0	0	3	3	-2220
trans	5	3	0	0	3	3	-680
trans	4	4	0	0	3	3	20
trans	3	5	0	0	3	3	-1200
trans	2	6	0	0	3	3	470
trans	1	7	0	0	3	3	100
trans	0	8	0	0	3	3	-480
trans	5	2	1	0	3	3	1080
trans	4	3	1	0	3	3	340
trans	3	4	1	0	3	3	2220
trans	2	5	1	0	3	3	300
trans	1	6	1	0	3	3	260
trans	0	7	1	0	3	3	-340
trans	6	0	2	0	3	3	2220
trans	5	1	2	0	3	3	-1080
trans	3	3	2	0	3	3	5220
trans	2	4	2	0	3	3	120
trans	1	5	2	0	3	3	420
trans	0	6	2	0	3	3	1370
trans	5	0	3	0	3	3	680
trans	4	1	3	0	3	3	-340
trans	3	2	3	0	3	3	-5220
trans	1	4	3	0	3	3	-1740
trans	0	5	3	0	3	3	-3000
trans	4	0	4	0	3	3	-20
trans	3	1	4	0	3	3	-2220
trans	2	2	4	0	3	3	-120
trans	1	3	4	0	3	3	1740
trans	3	0	5	0	3	3	1200
trans	2	1	5	0	3	3	-300
trans	1	2	5	0	3	3	-420
trans	0	3	5	0	3	3	3000
trans	2	0	6	0	3	3	-470
trans	1	1	6	0	3	3	-260
trans	0	2	6	0	3	3	-1370
trans	1	0	7	0	3	3	-100
trans	0	1	7	0	3	3	340
trans	0	0	8	0	3	3	480
trans	5	2	0	0	4	3	1780
trans	4	3	0	0	4	3	420
trans	3	4	0	0	4	3	20
trans	2	5	0	0	4	3	660
trans	1	6	0	0	4	3	100
trans	0	7	0	0	4	3	-460
trans	4	2	1	0	4	3	60
trans	3	3	1	0	4	3	340
trans	2	4	1	0	4	3	-140
trans	1	5	1	0	4	3	-60
trans	0	6	1	0	4	3	-160
trans	5	0	2	0	4	3	-1780
trans	4	1	2	0	4	3	-60
trans	2	3	2	0	4	3	-1730
trans	1	4	2	0	4	3	360
trans	0	5	2	0	4	3	90
trans	4	0	3	0	4	3	-420
trans	3	1	3	0	4	3	-340
trans	2	2	3	0	4	3	1730
trans	0	4	3	0	4	3	-1530
trans	3	0	4	0	4	3	-20
trans	2	1	4	0	4	3	140
trans	1	2	4	0	4	3	-360
trans	0	3	4	0	4	3	1530
trans	2	0	5	0	4	3	-660
trans	1	1	5	0	4	3	60
trans	0	2	5	0	4	3	-90
trans	1	0	6	0	4	3	-100
trans	0	1	6	0	4	3	160
trans	0	0	7	0	4	3	460
trans	4	2	0	0	5	3	1780
trans	3	3	0	0	5	3	-680
trans	2	4	0	0	5	3	400
trans	1	5	0	0	5	3	180
trans	0	6	0	0	5	3	-530
trans	3	2	1	0	5	3	1080
trans	2	3	1	0	5	3	-240
trans	0	5	1	0	5	3	-620
trans	4	0	2	0	5	3	-1780
trans	3	1	2	0	5	3	-1080
trans	1	3	2	0	5	3	-120
trans	0	4	2	0	5	3	710
trans	3	0	3	0	5	3	680
trans	2	1	3	0	5	3	240
trans	1	2	3	0	5	3	120
trans	2	0	4	0	5	3	-400
trans	0	2	4	0	5	3	-710
trans	1	0	5	0	5	3	-180
trans	0	1	5	0	5	3	620
trans	0	0	6	0	5	3	530
trans	3	2	0	0	6	3	-2220
trans	2	3	0	0	6	3	420
trans	1	4	0	0	6	3	120
trans	0	5	0	0	6	3	-860
trans	2	2	1	0	6	3	-600
trans	1	3	1	0	6	3	-180
trans	0	4	1	0	6	3	-310
trans	3	0	2	0	6	3	2220
trans	2	1	2	0	6	3	600
trans	0	3	2	0	6	3	1480
trans	2	0	3	0	6	3	-420
trans	1	1	3	0	6	3	180
trans	0	2	3	0	6	3	-1480
trans	1	0	4	0	6	3	-120
trans	0	1	4	0	6	3	310
trans	0	0	5	0	6	3	860
trans	2	2	0	0	7	3	450
trans	1	3	0	0	7	3	100
trans	0	4	0	0	7	3	-450
trans	1	2	1	0	7	3	-360
trans	0	3	1	0	7	3	40
trans	2	0	2	0	7	3	-450
trans	1	1	2	0	7	3	360
trans	1	0	3	0	7	3	-100
trans	0	1	3	0	7	3	-40
trans	0	0	4	0	7	3	450
trans	1	2	0	0	8	3	90
trans	0	3	0	0	8	3	-250
trans	0	2	1	0	8	3	10
trans	1	0	2	0	8	3	-90
trans	0	1	2	0	8	3	-10
trans	0	0	3	0	8	3	250
trans	0	2	0	0	9	3	-180
trans	0	0	2	0	9	3	180
trans	8	2	0	0	0	4	40
trans	7	3	0	0	0	4	-70
trans	6	4	0	0	0	4	-180
trans	5	5	0	0	0	4	-70
trans	4	6	0	0	0	4	-350
trans	3	7	0	0	0	4	-460
trans	2	8	0	0	0	4	100
trans	0	10	0	0	0	4	-220
trans	7	2	1	0	0	4	280
trans	6	3	1	0	0	4	200
trans	5	4	1	0	0	4	80
trans	4	5	1	0	0	4	810
trans	3	6	1	0	0	4	-160
trans	2	7	1	0	0	4	-510
trans	1	8	1	0	0	4	200
trans	8	0	2	0	0	4	-40
trans	7	1	2	0	0	4	-280
trans	5	3	2	0	0	4	-1320
trans	4	4	2	0	0	4	-2085
trans	3	5	2	0	0	4	90
trans	2	6	2	0	0	4	-730
trans	1	7	2	0	0	4	-650
trans	0	8	2	0	0	4	210
trans	7	0	3	0	0	4	70
trans	6	1	3	0	0	4	-200
trans	5	2	3	0	0	4	1320
trans	3	4	3	0	0	4	-1530
trans	2	5	3	0	0	4	1290
trans	1	6	3	0	0	4	-70
trans	0	7	3	0	0	4	-480
trans	6	0	4	0	0	4	180
trans	5	1	4	0	0	4	-80
trans	4	2	4	0	0	4	2085
trans	3	3	4	0	0	4	1530
trans	1	5	4	0	0	4	680
trans	0	6	4	0	0	4	60
trans	5	0	5	0	0	4	70
trans	4	1	5	0	0	4	-810
trans	3	2	5	0	0	4	-90
trans	2	3	5	0	0	4	-1290
trans	1	4	5	0	0	4	-680
trans	4	0	6	0	0	4	350
trans	3	1	6	0	0	4	160
trans	2	2	6	0	0	4	730
trans	1	3	6	0	0	4	70
trans	0	4	6	0	0	4	-60
trans	3	0	7	0	0	4	460
trans	2	1	7	0	0	4	510
trans	1	2	7	0	0	4	650
trans	0	3	7	0	0	4	480
trans	2	0	8	0	0	4	-100
trans	1	1	8	0	0	4	-200
trans	0	2	8	0	0	4	-210
trans	0	0	10	0	0	4	220
trans	7	2	0	0	1	4	-480
trans	6	3	0	0	1	4	-240
trans	5	4	0	0	1	4	-130
trans	4	5	0	0	1	4	-320
trans	3	6	0	0	1	4	100
trans	2	7	0	0	1	4	90
trans	6	2	1	0	1	4	380
trans	5	3	1	0	1	4	300
trans	4	4	1	0	1	4	20
trans	3	5	1	0	1	4	-60
trans	2	6	1	0	1	4	-230
trans	1	7	1	0	1	4	200
trans	0	8	1	0	1	4	200
trans	7	0	2	0	1	4	480
trans	6	1	2	0	1	4	-380
trans	4	3	2	0	1	4	2920
trans	3	4	2	0	1	4	360
trans	2	5	2	0	1	4	780
trans	1	6	2	0	1	4	-250
trans	0	7	2	0	1	4	-650
trans	6	0	3	0	1	4	240
trans	5	1	3	0	1	4	-300
trans	4	2	3	0	1	4	-2920
trans	2	4	3	0	1	4	1480
trans	1	5	3	0	1	4	820
trans	0	6	3	0	1	4	-70
trans	5	0	4	0	1	4	130
trans	4	1	4	0	1	4	-20
trans	3	2	4	0	1	4	-360
trans	2	3	4	0	1	4	-1480
trans	0	5	4	0	1	4	680
trans	4	0	5	0	1	4	320
trans	3	1	5	0	1	4	60
trans	2	2	5	0	1	4	-780
trans	1	3	5	0	1	4	-820
trans	0	4	5	0	1	4	-680
trans	3	0	6	0	1	4	-100
trans	2	1	6	0	1	4	230
trans	1	2	6	0	1	4	250
trans	0	3	6	0	1	4	70
trans	2	0	7	0	1	4	-90
trans	1	1	7	0	1	4	-200
trans	0	2	7	0	1	4	650
trans	0	1	8	0	1	4	-200
trans	6	2	0	0	2	4	830
trans	5	3	0	0	2	4	300
trans	4	4	0	0	2	4	310
trans	3	5	0	0	2	4	660
trans	2	6	0	0	2	4	-205
trans	1	7	0	0	2	4	90
trans	0	8	0	0	2	4	100
trans	5	2	1	0	2	4	-170
trans	4	3	1	0	2	4	600
trans	3	4	1	0	2	4	-140
trans	2	5	1	0	2	4	890
trans	1	6	1	0	2	4	-230
trans	0	7	1	0	2	4	-510
trans	6	0	2	0	2	4	-830
trans	5	1	2	0	2	4	170
trans	3	3	2	0	2	4	-1730
trans	2	4	2	0	2	4	355
trans	1	5	2	0	2	4	780
trans	0	6	2	0	2	4	-730
trans	5	0	3	0	2	4	-300
trans	4	1	3	0	2	4	-600
trans	3	2	3	0	2	4	1730
trans	1	4	3	0	2	4	1480
trans	0	5	3	0	2	4	1290
trans	4	0	4	0	2	4	-310
trans	3	1	4	0	2	4	140
trans	2	2	4	0	2	4	-355
trans	1	3	4	0	2	4	-1480
trans	3	0	5	0	2	4	-660
trans	2	1	5	0	2	4	-890
trans	1	2	5	0	2	4	-780
trans	0	3	5	0	2	4	-1290
trans	2	0	6	0	2	4	205
trans	1	1	6	0	2	4	230
trans	0	2	6	0	2	4	730
trans	1	0	7	0	2	4	-90
trans	0	1	7	0	2	4	510
trans	0	0	8	0	2	4	-100
trans	5	2	0	0	3	4	1780
trans	4	3	0	0	3	4	420
trans	3	4	0	0	3	4	20
trans	2	5	0	0	3	4	660
trans	1	6	0	0	3	4	100
trans	0	7	0	0	3	4	-460
trans	4	2	1	0	3	4	60
trans	3	3	1	0	3	4	340
trans	2	4	1	0	3	4	-140
trans	1	5	1	0	3	4	-60
trans	0	6	1	0	3	4	-160
trans	5	0	2	0	3	4	-1780
trans	4	1	2	0	3	4	-60
trans	2	3	2	0	3	4	-1730
trans	1	4	2	0	3	4	360
trans	0	5	2	0	3	4	90
trans	4	0	3	0	3	4	-420
trans	3	1	3	0	3	4	-340
trans	2	2	3	0	3	4	1730
trans	0	4	3	0	3	4	-1530
trans	3	0	4	0	3	4	-20
trans	2	1	4	0	3	4	140
trans	1	2	4	0	3	4	-360
trans	0	3	4	0	3	4	1530
trans	2	0	5	0	3	4	-660
trans	1	1	5	0	3	4	60
trans	0	2	5	0	3	4	-90
trans	1	0	6	0	3	4	-100
trans	0	1	6	0	3	4	160
trans	0	0	7	0	3	4	460
trans	4	2	0	0	4	4	-3600
trans	3	3	0	0	4	4	420
trans	2	4	0	0	4	4	310
trans	1	5	0	0	4	4	-320
trans	0	6	0	0	4	4	-350
trans	3	2	1	0	4	4	60
trans	2	3	1	0	4	4	600
trans	1	4	1	0	4	4	20
trans	0	5	1	0	4	4	810
trans	4	0	2	0	4	4	3600
trans	3	1	2	0	4	4	-60
trans	1	3	2	0	4	4	2920
trans	0	4	2	0	4	4	-2085
trans	3	0	3	0	4	4	-420
trans	2	1	3	0	4	4	-600
trans	1	2	3	0	4	4	-2920
trans	2	0	4	0	4	4	-310
